Timestamp;Topico;Valor
2025-11-15T23:21:51.161370;lan/sala2/sensor/temp;23.7
2025-11-15T23:21:51.240927;lan/sala1/sensor/hum;23.98
2025-11-15T23:21:52.241549;lan/sala1/sensor/hum;22.8
2025-11-15T23:21:53.162234;lan/sala2/sensor/temp;22.7
2025-11-15T23:21:53.245813;lan/sala1/sensor/temp;20.8
2025-11-15T23:21:55.241830;lan/sala1/sensor/hum;23.95
2025-11-15T23:21:55.246029;lan/sala1/sensor/temp;21.79
2025-11-15T23:21:56.162474;lan/sala2/sensor/temp;24.08
2025-11-15T23:21:56.246509;lan/sala1/sensor/temp;21.88
2025-11-15T23:21:57.242480;lan/sala1/sensor/hum;23.45
2025-11-15T23:21:58.243567;lan/sala1/sensor/hum;22.04
2025-11-15T23:21:58.247480;lan/sala1/sensor/temp;22.55
2025-11-15T23:21:59.162926;lan/sala2/sensor/temp;23.31
2025-11-15T23:22:00.163161;lan/sala2/sensor/temp;21.96
2025-11-15T23:22:00.244140;lan/sala1/sensor/hum;23.99
2025-11-15T23:22:00.247669;lan/sala1/sensor/temp;22.5
2025-11-15T23:22:02.163431;lan/sala2/sensor/temp;21.54
2025-11-15T23:22:02.248193;lan/sala1/sensor/temp;22.77
2025-11-15T23:22:03.245171;lan/sala1/sensor/hum;21.97
2025-11-15T23:22:03.249153;lan/sala1/sensor/temp;24.63
2025-11-15T23:22:05.163706;lan/sala2/sensor/temp;23.12
2025-11-15T23:22:05.245809;lan/sala1/sensor/hum;21.96
2025-11-15T23:22:05.249742;lan/sala1/sensor/temp;21.85
2025-11-15T23:22:06.250730;lan/sala1/sensor/temp;24.84
2025-11-15T23:22:08.163958;lan/sala2/sensor/temp;21.31
2025-11-15T23:22:08.246135;lan/sala1/sensor/hum;20.06
2025-11-15T23:22:09.246426;lan/sala1/sensor/hum;21.93
2025-11-15T23:22:09.251369;lan/sala1/sensor/temp;23.31
2025-11-15T23:22:11.164209;lan/sala2/sensor/temp;21.68
2025-11-15T23:22:11.247660;lan/sala1/sensor/hum;20.42
2025-11-15T23:22:12.251635;lan/sala1/sensor/temp;24.73
2025-11-15T23:22:13.165458;lan/sala2/sensor/temp;21.09
2025-11-15T23:22:13.247931;lan/sala1/sensor/hum;21.73
2025-11-15T23:22:14.251958;lan/sala1/sensor/temp;23.8
2025-11-15T23:22:15.248197;lan/sala1/sensor/hum;22.96
2025-11-15T23:22:16.165732;lan/sala2/sensor/temp;24.87
2025-11-15T23:22:17.248729;lan/sala1/sensor/hum;22.86
2025-11-15T23:22:17.252790;lan/sala1/sensor/temp;20.63
2025-11-15T23:22:18.253115;lan/sala1/sensor/temp;21.15
2025-11-15T23:22:19.166306;lan/sala2/sensor/temp;20.17
2025-11-15T23:22:19.253406;lan/sala1/sensor/temp;22.8
2025-11-15T23:22:20.249460;lan/sala1/sensor/hum;20.67
2025-11-15T23:22:21.253792;lan/sala1/sensor/temp;21.66
2025-11-15T23:22:22.166549;lan/sala2/sensor/temp;24.05
2025-11-15T23:22:22.249742;lan/sala1/sensor/hum;22.3
2025-11-15T23:22:23.249972;lan/sala1/sensor/hum;21.75
2025-11-15T23:22:23.254046;lan/sala1/sensor/temp;24.02
2025-11-15T23:22:24.167702;lan/sala2/sensor/temp;24.51
2025-11-15T23:22:25.250675;lan/sala1/sensor/hum;21.71
2025-11-15T23:22:25.254720;lan/sala1/sensor/temp;23.95
2025-11-15T23:22:26.250946;lan/sala1/sensor/hum;22.86
2025-11-15T23:22:27.168193;lan/sala2/sensor/temp;20.22
2025-11-15T23:22:28.169450;lan/sala2/sensor/temp;23.14
2025-11-15T23:22:28.251511;lan/sala1/sensor/hum;21.03
2025-11-15T23:22:28.255166;lan/sala1/sensor/temp;24.02
2025-11-15T23:22:29.255533;lan/sala1/sensor/temp;22.77
2025-11-15T23:22:30.169825;lan/sala2/sensor/temp;20.17
2025-11-15T23:22:31.251957;lan/sala1/sensor/hum;21.91
2025-11-15T23:22:32.255830;lan/sala1/sensor/temp;24.78
2025-11-15T23:22:33.170109;lan/sala2/sensor/temp;22.54
2025-11-15T23:22:34.252661;lan/sala1/sensor/hum;24.94
2025-11-15T23:22:35.252940;lan/sala1/sensor/hum;24.67
2025-11-15T23:22:35.256145;lan/sala1/sensor/temp;21.14
2025-11-15T23:22:36.170356;lan/sala2/sensor/temp;23.42
2025-11-15T23:22:36.253742;lan/sala1/sensor/hum;21.02
2025-11-15T23:22:37.257032;lan/sala1/sensor/temp;24.74
2025-11-15T23:22:38.257632;lan/sala1/sensor/temp;24.63
2025-11-15T23:22:39.171056;lan/sala2/sensor/temp;21.74
2025-11-15T23:22:39.253991;lan/sala1/sensor/hum;24.62
2025-11-15T23:22:40.257945;lan/sala1/sensor/temp;21.01
2025-11-15T23:22:41.171366;lan/sala2/sensor/temp;20.27
2025-11-15T23:22:41.259179;lan/sala1/sensor/temp;21.73
2025-11-15T23:22:42.254266;lan/sala1/sensor/hum;20.87
2025-11-15T23:22:42.259419;lan/sala1/sensor/temp;21.7
2025-11-15T23:22:43.171716;lan/sala2/sensor/temp;22.16
2025-11-15T23:22:43.254957;lan/sala1/sensor/hum;21.44
2025-11-15T23:22:44.171970;lan/sala2/sensor/temp;21.59
2025-11-15T23:22:44.255445;lan/sala1/sensor/hum;23.0
2025-11-15T23:22:44.260427;lan/sala1/sensor/temp;21.86
2025-11-15T23:22:45.172265;lan/sala2/sensor/temp;21.3
2025-11-15T23:22:45.256117;lan/sala1/sensor/hum;21.29
2025-11-15T23:22:46.256435;lan/sala1/sensor/hum;23.36
2025-11-15T23:22:47.261250;lan/sala1/sensor/temp;23.91
2025-11-15T23:22:48.173171;lan/sala2/sensor/temp;22.3
2025-11-15T23:22:48.257295;lan/sala1/sensor/hum;24.39
2025-11-15T23:22:48.262462;lan/sala1/sensor/temp;24.49
2025-11-15T23:22:49.257575;lan/sala1/sensor/hum;22.0
2025-11-15T23:22:49.263197;lan/sala1/sensor/temp;23.66
2025-11-15T23:22:50.263765;lan/sala1/sensor/temp;23.22
2025-11-15T23:22:51.174142;lan/sala2/sensor/temp;24.67
2025-11-15T23:22:52.257812;lan/sala1/sensor/hum;20.69
2025-11-15T23:22:53.264031;lan/sala1/sensor/temp;22.02
2025-11-15T23:22:54.174429;lan/sala2/sensor/temp;24.14
2025-11-15T23:22:54.264342;lan/sala1/sensor/temp;23.06
2025-11-15T23:22:55.174993;lan/sala2/sensor/temp;22.13
2025-11-15T23:22:55.258071;lan/sala1/sensor/hum;22.47
2025-11-15T23:22:55.264896;lan/sala1/sensor/temp;23.88
2025-11-15T23:22:56.265459;lan/sala1/sensor/temp;23.27
2025-11-15T23:22:57.265980;lan/sala1/sensor/temp;21.53
2025-11-15T23:22:58.175458;lan/sala2/sensor/temp;20.71
2025-11-15T23:22:58.258403;lan/sala1/sensor/hum;21.49
2025-11-15T23:23:00.175745;lan/sala2/sensor/temp;22.5
2025-11-15T23:23:00.258799;lan/sala1/sensor/hum;21.46
2025-11-15T23:23:00.266276;lan/sala1/sensor/temp;21.8
2025-11-15T23:23:01.175992;lan/sala2/sensor/temp;24.97
2025-11-15T23:23:01.266559;lan/sala1/sensor/temp;24.86
2025-11-15T23:23:02.176250;lan/sala2/sensor/temp;21.41
2025-11-15T23:23:03.259497;lan/sala1/sensor/hum;20.04
2025-11-15T23:23:03.267607;lan/sala1/sensor/temp;21.31
2025-11-15T23:23:04.268594;lan/sala1/sensor/temp;24.8
2025-11-15T23:23:05.176510;lan/sala2/sensor/temp;22.74
2025-11-15T23:23:05.269163;lan/sala1/sensor/temp;23.84
2025-11-15T23:23:06.259749;lan/sala1/sensor/hum;22.83
2025-11-15T23:23:06.269963;lan/sala1/sensor/temp;22.13
2025-11-15T23:23:08.177644;lan/sala2/sensor/temp;21.03
2025-11-15T23:23:08.270285;lan/sala1/sensor/temp;24.97
2025-11-15T23:23:09.178627;lan/sala2/sensor/temp;22.7
2025-11-15T23:23:09.259977;lan/sala1/sensor/hum;20.34
2025-11-15T23:23:09.271470;lan/sala1/sensor/temp;23.17
2025-11-15T23:23:10.271808;lan/sala1/sensor/temp;22.24
2025-11-15T23:23:11.179490;lan/sala2/sensor/temp;22.65
2025-11-15T23:23:11.260621;lan/sala1/sensor/hum;23.83
2025-11-15T23:23:11.272715;lan/sala1/sensor/temp;24.04
2025-11-15T23:23:12.180438;lan/sala2/sensor/temp;24.7
2025-11-15T23:23:12.261292;lan/sala1/sensor/hum;20.14
2025-11-15T23:23:14.181520;lan/sala2/sensor/temp;20.28
2025-11-15T23:23:14.261522;lan/sala1/sensor/hum;22.53
2025-11-15T23:23:14.273766;lan/sala1/sensor/temp;22.81
2025-11-15T23:23:15.182284;lan/sala2/sensor/temp;22.14
2025-11-15T23:23:15.261806;lan/sala1/sensor/hum;23.63
2025-11-15T23:23:17.182694;lan/sala2/sensor/temp;23.87
2025-11-15T23:23:17.262043;lan/sala1/sensor/hum;21.98
2025-11-15T23:23:17.274073;lan/sala1/sensor/temp;22.93
2025-11-15T23:23:18.183026;lan/sala2/sensor/temp;20.73
2025-11-15T23:23:18.262294;lan/sala1/sensor/hum;24.04
2025-11-15T23:23:18.274322;lan/sala1/sensor/temp;23.41
2025-11-15T23:23:20.183345;lan/sala2/sensor/temp;22.59
2025-11-15T23:23:21.184574;lan/sala2/sensor/temp;22.23
2025-11-15T23:23:21.262585;lan/sala1/sensor/hum;23.79
2025-11-15T23:23:21.275376;lan/sala1/sensor/temp;20.06
2025-11-15T23:23:22.262877;lan/sala1/sensor/hum;20.84
2025-11-15T23:23:23.275624;lan/sala1/sensor/temp;20.78
2025-11-15T23:23:24.184928;lan/sala2/sensor/temp;22.32
2025-11-15T23:23:24.263512;lan/sala1/sensor/hum;22.08
2025-11-15T23:23:25.185399;lan/sala2/sensor/temp;22.78
2025-11-15T23:23:25.264764;lan/sala1/sensor/hum;21.62
2025-11-15T23:23:26.276435;lan/sala1/sensor/temp;22.61
2025-11-15T23:23:27.265235;lan/sala1/sensor/hum;23.75
2025-11-15T23:23:27.277255;lan/sala1/sensor/temp;23.02
2025-11-15T23:23:28.185896;lan/sala2/sensor/temp;23.03
2025-11-15T23:23:29.186193;lan/sala2/sensor/temp;23.84
2025-11-15T23:23:30.265716;lan/sala1/sensor/hum;23.41
2025-11-15T23:23:30.277483;lan/sala1/sensor/temp;24.1
2025-11-15T23:23:32.186442;lan/sala2/sensor/temp;24.22
2025-11-15T23:23:33.265953;lan/sala1/sensor/hum;23.63
2025-11-15T23:23:33.277666;lan/sala1/sensor/temp;20.58
2025-11-15T23:23:34.187583;lan/sala2/sensor/temp;21.67
2025-11-15T23:23:36.187851;lan/sala2/sensor/temp;20.91
2025-11-15T23:23:36.267073;lan/sala1/sensor/hum;23.8
2025-11-15T23:23:36.277887;lan/sala1/sensor/temp;20.38
2025-11-15T23:23:37.267326;lan/sala1/sensor/hum;20.85
2025-11-15T23:23:37.278048;lan/sala1/sensor/temp;20.6
2025-11-15T23:23:38.189105;lan/sala2/sensor/temp;21.25
2025-11-15T23:23:38.279119;lan/sala1/sensor/temp;21.28
2025-11-15T23:23:39.279574;lan/sala1/sensor/temp;22.61
2025-11-15T23:23:40.190103;lan/sala2/sensor/temp;20.85
2025-11-15T23:23:40.267749;lan/sala1/sensor/hum;23.88
2025-11-15T23:23:41.279868;lan/sala1/sensor/temp;24.23
2025-11-15T23:23:42.190374;lan/sala2/sensor/temp;21.26
2025-11-15T23:23:43.267953;lan/sala1/sensor/hum;22.64
2025-11-15T23:23:44.190622;lan/sala2/sensor/temp;20.47
2025-11-15T23:23:44.280411;lan/sala1/sensor/temp;22.86
2025-11-15T23:23:45.268217;lan/sala1/sensor/hum;23.39
2025-11-15T23:23:46.190960;lan/sala2/sensor/temp;21.96
2025-11-15T23:23:46.281398;lan/sala1/sensor/temp;22.35
2025-11-15T23:23:48.192128;lan/sala2/sensor/temp;20.28
2025-11-15T23:23:48.269470;lan/sala1/sensor/hum;22.21
2025-11-15T23:23:49.270431;lan/sala1/sensor/hum;24.1
2025-11-15T23:23:49.282500;lan/sala1/sensor/temp;21.95
2025-11-15T23:23:51.192673;lan/sala2/sensor/temp;25.0
2025-11-15T23:23:51.283032;lan/sala1/sensor/temp;21.36
2025-11-15T23:23:52.271462;lan/sala1/sensor/hum;21.86
2025-11-15T23:23:52.283586;lan/sala1/sensor/temp;21.12
2025-11-15T23:23:53.192894;lan/sala2/sensor/temp;21.5
2025-11-15T23:23:53.283744;lan/sala1/sensor/temp;23.03
2025-11-15T23:23:54.283988;lan/sala1/sensor/temp;24.98
2025-11-15T23:23:55.193178;lan/sala2/sensor/temp;23.79
2025-11-15T23:23:55.272091;lan/sala1/sensor/hum;20.77
2025-11-15T23:23:56.194371;lan/sala2/sensor/temp;22.92
2025-11-15T23:23:57.272476;lan/sala1/sensor/hum;20.09
2025-11-15T23:23:57.284210;lan/sala1/sensor/temp;20.29
2025-11-15T23:23:58.195573;lan/sala2/sensor/temp;20.31
2025-11-15T23:23:58.272729;lan/sala1/sensor/hum;20.13
2025-11-15T23:23:59.195855;lan/sala2/sensor/temp;23.22
2025-11-15T23:23:59.284911;lan/sala1/sensor/temp;24.45
2025-11-15T23:24:00.196681;lan/sala2/sensor/temp;22.48
2025-11-15T23:24:00.285387;lan/sala1/sensor/temp;23.56
2025-11-15T23:24:01.197387;lan/sala2/sensor/temp;22.4
2025-11-15T23:24:01.272963;lan/sala1/sensor/hum;20.52
2025-11-15T23:24:02.197849;lan/sala2/sensor/temp;24.84
2025-11-15T23:24:02.273445;lan/sala1/sensor/hum;20.77
2025-11-15T23:24:03.286460;lan/sala1/sensor/temp;24.35
2025-11-15T23:24:04.198094;lan/sala2/sensor/temp;21.78
2025-11-15T23:24:05.273695;lan/sala1/sensor/hum;21.18
2025-11-15T23:24:05.287537;lan/sala1/sensor/temp;21.79
2025-11-15T23:24:07.198365;lan/sala2/sensor/temp;20.87
2025-11-15T23:24:07.273981;lan/sala1/sensor/hum;21.6
2025-11-15T23:24:08.287789;lan/sala1/sensor/temp;22.0
2025-11-15T23:24:09.274254;lan/sala1/sensor/hum;24.6
2025-11-15T23:24:10.199619;lan/sala2/sensor/temp;24.12
2025-11-15T23:24:10.288626;lan/sala1/sensor/temp;21.64
2025-11-15T23:24:12.199918;lan/sala2/sensor/temp;23.67
2025-11-15T23:24:12.274919;lan/sala1/sensor/hum;21.03
2025-11-15T23:24:13.200988;lan/sala2/sensor/temp;23.72
2025-11-15T23:24:13.289495;lan/sala1/sensor/temp;24.77
2025-11-15T23:24:15.275226;lan/sala1/sensor/hum;20.75
2025-11-15T23:24:16.201964;lan/sala2/sensor/temp;22.54
2025-11-15T23:24:16.290391;lan/sala1/sensor/temp;20.11
2025-11-15T23:24:18.275529;lan/sala1/sensor/hum;20.83
2025-11-15T23:24:18.290799;lan/sala1/sensor/temp;20.07
2025-11-15T23:24:19.203150;lan/sala2/sensor/temp;21.42
2025-11-15T23:24:19.276011;lan/sala1/sensor/hum;21.55
2025-11-15T23:24:20.204065;lan/sala2/sensor/temp;21.18
2025-11-15T23:24:20.276254;lan/sala1/sensor/hum;23.67
2025-11-15T23:24:20.292033;lan/sala1/sensor/temp;24.53
2025-11-15T23:24:21.276511;lan/sala1/sensor/hum;23.61
2025-11-15T23:24:22.293210;lan/sala1/sensor/temp;23.86
2025-11-15T23:24:23.205073;lan/sala2/sensor/temp;20.29
2025-11-15T23:24:23.277526;lan/sala1/sensor/hum;20.62
2025-11-15T23:24:23.293534;lan/sala1/sensor/temp;21.48
2025-11-15T23:24:25.293811;lan/sala1/sensor/temp;20.45
2025-11-15T23:24:26.205312;lan/sala2/sensor/temp;23.78
2025-11-15T23:24:26.277777;lan/sala1/sensor/hum;21.39
2025-11-15T23:24:26.294063;lan/sala1/sensor/temp;24.54
2025-11-15T23:24:29.205688;lan/sala2/sensor/temp;20.47
2025-11-15T23:24:29.278474;lan/sala1/sensor/hum;24.05
2025-11-15T23:24:29.294373;lan/sala1/sensor/temp;23.47
2025-11-15T23:24:31.206535;lan/sala2/sensor/temp;24.83
2025-11-15T23:24:32.207056;lan/sala2/sensor/temp;22.32
2025-11-15T23:24:32.279040;lan/sala1/sensor/hum;20.27
2025-11-15T23:24:32.295165;lan/sala1/sensor/temp;20.97
2025-11-15T23:24:33.295963;lan/sala1/sensor/temp;22.9
2025-11-15T23:24:34.207378;lan/sala2/sensor/temp;23.58
2025-11-15T23:24:35.207665;lan/sala2/sensor/temp;21.59
2025-11-15T23:24:35.279525;lan/sala1/sensor/hum;20.72
2025-11-15T23:24:36.207947;lan/sala2/sensor/temp;23.62
2025-11-15T23:24:36.296559;lan/sala1/sensor/temp;22.39
2025-11-15T23:24:37.297549;lan/sala1/sensor/temp;20.66
2025-11-15T23:24:38.208563;lan/sala2/sensor/temp;22.79
2025-11-15T23:24:38.279736;lan/sala1/sensor/hum;23.43
2025-11-15T23:24:38.298114;lan/sala1/sensor/temp;24.91
2025-11-15T23:24:39.298619;lan/sala1/sensor/temp;24.86
2025-11-15T23:24:40.280511;lan/sala1/sensor/hum;24.97
2025-11-15T23:24:40.299471;lan/sala1/sensor/temp;20.27
2025-11-15T23:24:41.209460;lan/sala2/sensor/temp;23.94
2025-11-15T23:24:41.300127;lan/sala1/sensor/temp;24.52
2025-11-15T23:24:43.210211;lan/sala2/sensor/temp;24.44
2025-11-15T23:24:43.281168;lan/sala1/sensor/hum;23.0
2025-11-15T23:24:44.300587;lan/sala1/sensor/temp;22.13
2025-11-15T23:24:45.210655;lan/sala2/sensor/temp;21.32
2025-11-15T23:24:45.281638;lan/sala1/sensor/hum;23.17
2025-11-15T23:24:46.281884;lan/sala1/sensor/hum;20.92
2025-11-15T23:24:47.300781;lan/sala1/sensor/temp;24.55
2025-11-15T23:24:48.211500;lan/sala2/sensor/temp;24.13
2025-11-15T23:24:48.282503;lan/sala1/sensor/hum;22.79
2025-11-15T23:24:48.301221;lan/sala1/sensor/temp;20.65
2025-11-15T23:24:49.302436;lan/sala1/sensor/temp;20.4
2025-11-15T23:24:50.282739;lan/sala1/sensor/hum;20.04
2025-11-15T23:24:50.302854;lan/sala1/sensor/temp;21.29
2025-11-15T23:24:51.212069;lan/sala2/sensor/temp;24.01
2025-11-15T23:24:52.282990;lan/sala1/sensor/hum;24.59
2025-11-15T23:24:52.304122;lan/sala1/sensor/temp;24.07
2025-11-15T23:24:53.284013;lan/sala1/sensor/hum;23.36
2025-11-15T23:24:54.212487;lan/sala2/sensor/temp;20.46
2025-11-15T23:24:54.305075;lan/sala1/sensor/temp;22.31
2025-11-15T23:24:55.213033;lan/sala2/sensor/temp;20.63
2025-11-15T23:24:55.305346;lan/sala1/sensor/temp;21.35
2025-11-15T23:24:56.284281;lan/sala1/sensor/hum;21.48
2025-11-15T23:24:57.305912;lan/sala1/sensor/temp;24.43
2025-11-15T23:24:58.214037;lan/sala2/sensor/temp;21.64
2025-11-15T23:24:59.215037;lan/sala2/sensor/temp;20.51
2025-11-15T23:24:59.285092;lan/sala1/sensor/hum;23.79
2025-11-15T23:25:00.306161;lan/sala1/sensor/temp;20.08
2025-11-15T23:25:01.306438;lan/sala1/sensor/temp;24.98
2025-11-15T23:25:02.215658;lan/sala2/sensor/temp;21.26
2025-11-15T23:25:02.286287;lan/sala1/sensor/hum;21.78
2025-11-15T23:25:03.307555;lan/sala1/sensor/temp;24.45
2025-11-15T23:25:04.215883;lan/sala2/sensor/temp;23.15
2025-11-15T23:25:04.287390;lan/sala1/sensor/hum;24.99
2025-11-15T23:25:05.216982;lan/sala2/sensor/temp;20.97
2025-11-15T23:25:05.308135;lan/sala1/sensor/temp;24.16
2025-11-15T23:25:06.217522;lan/sala2/sensor/temp;23.77
2025-11-15T23:25:06.308434;lan/sala1/sensor/temp;20.1
2025-11-15T23:25:07.287640;lan/sala1/sensor/hum;23.49
2025-11-15T23:25:09.218024;lan/sala2/sensor/temp;20.09
2025-11-15T23:25:09.288285;lan/sala1/sensor/hum;21.79
2025-11-15T23:25:09.309489;lan/sala1/sensor/temp;21.04
2025-11-15T23:25:11.289157;lan/sala1/sensor/hum;21.8
2025-11-15T23:25:12.218854;lan/sala2/sensor/temp;23.93
2025-11-15T23:25:12.309740;lan/sala1/sensor/temp;24.41
2025-11-15T23:25:13.289589;lan/sala1/sensor/hum;20.44
2025-11-15T23:25:13.310268;lan/sala1/sensor/temp;24.7
2025-11-15T23:25:14.219842;lan/sala2/sensor/temp;24.44
2025-11-15T23:25:15.311489;lan/sala1/sensor/temp;23.71
2025-11-15T23:25:16.220981;lan/sala2/sensor/temp;20.91
2025-11-15T23:25:16.289860;lan/sala1/sensor/hum;23.55
2025-11-15T23:25:17.291007;lan/sala1/sensor/hum;20.56
2025-11-15T23:25:17.312014;lan/sala1/sensor/temp;23.53
2025-11-15T23:25:18.221501;lan/sala2/sensor/temp;20.67
2025-11-15T23:25:18.291467;lan/sala1/sensor/hum;20.23
2025-11-15T23:25:19.292052;lan/sala1/sensor/hum;22.22
2025-11-15T23:25:20.222471;lan/sala2/sensor/temp;23.2
2025-11-15T23:25:20.292576;lan/sala1/sensor/hum;24.9
2025-11-15T23:25:20.312591;lan/sala1/sensor/temp;24.03
2025-11-15T23:25:22.223560;lan/sala2/sensor/temp;23.68
2025-11-15T23:25:23.293442;lan/sala1/sensor/hum;24.17
2025-11-15T23:25:23.313598;lan/sala1/sensor/temp;20.96
2025-11-15T23:25:24.224313;lan/sala2/sensor/temp;23.51
2025-11-15T23:25:24.313817;lan/sala1/sensor/temp;20.41
2025-11-15T23:25:25.293795;lan/sala1/sensor/hum;20.34
2025-11-15T23:25:26.294577;lan/sala1/sensor/hum;24.58
2025-11-15T23:25:27.225016;lan/sala2/sensor/temp;23.52
2025-11-15T23:25:27.314138;lan/sala1/sensor/temp;21.7
2025-11-15T23:25:28.225349;lan/sala2/sensor/temp;22.6
2025-11-15T23:25:28.295139;lan/sala1/sensor/hum;21.22
2025-11-15T23:25:29.226607;lan/sala2/sensor/temp;23.49
2025-11-15T23:25:30.295796;lan/sala1/sensor/hum;24.43
2025-11-15T23:25:30.314910;lan/sala1/sensor/temp;24.27
2025-11-15T23:25:31.227465;lan/sala2/sensor/temp;24.0
2025-11-15T23:25:32.315678;lan/sala1/sensor/temp;22.51
2025-11-15T23:25:33.296951;lan/sala1/sensor/hum;21.72
2025-11-15T23:25:33.316098;lan/sala1/sensor/temp;23.79
2025-11-15T23:25:34.227827;lan/sala2/sensor/temp;23.71
2025-11-15T23:25:35.229000;lan/sala2/sensor/temp;23.49
2025-11-15T23:25:35.317281;lan/sala1/sensor/temp;24.01
2025-11-15T23:25:36.229439;lan/sala2/sensor/temp;24.58
2025-11-15T23:25:36.297181;lan/sala1/sensor/hum;24.33
2025-11-15T23:25:36.317510;lan/sala1/sensor/temp;23.24
2025-11-15T23:25:37.229710;lan/sala2/sensor/temp;24.94
2025-11-15T23:25:37.298461;lan/sala1/sensor/hum;24.71
2025-11-15T23:25:38.299482;lan/sala1/sensor/hum;24.2
2025-11-15T23:25:38.318559;lan/sala1/sensor/temp;23.9
2025-11-15T23:25:39.299728;lan/sala1/sensor/hum;23.78
2025-11-15T23:25:40.230000;lan/sala2/sensor/temp;21.54
2025-11-15T23:25:40.319328;lan/sala1/sensor/temp;20.79
2025-11-15T23:25:41.230249;lan/sala2/sensor/temp;21.89
2025-11-15T23:25:41.300023;lan/sala1/sensor/hum;20.4
2025-11-15T23:25:41.320371;lan/sala1/sensor/temp;21.63
2025-11-15T23:25:43.300997;lan/sala1/sensor/hum;24.08
2025-11-15T23:25:44.230755;lan/sala2/sensor/temp;23.53
2025-11-15T23:25:44.302215;lan/sala1/sensor/hum;23.0
2025-11-15T23:25:44.321274;lan/sala1/sensor/temp;24.48
2025-11-15T23:25:45.322157;lan/sala1/sensor/temp;20.79
2025-11-15T23:25:46.231212;lan/sala2/sensor/temp;20.01
2025-11-15T23:25:46.323053;lan/sala1/sensor/temp;23.49
2025-11-15T23:25:47.302942;lan/sala1/sensor/hum;22.13
2025-11-15T23:25:48.303325;lan/sala1/sensor/hum;24.8
2025-11-15T23:25:49.231479;lan/sala2/sensor/temp;20.28
2025-11-15T23:25:49.304692;lan/sala1/sensor/hum;21.35
2025-11-15T23:25:49.323827;lan/sala1/sensor/temp;24.05
2025-11-15T23:25:51.305237;lan/sala1/sensor/hum;20.69
2025-11-15T23:25:52.231971;lan/sala2/sensor/temp;24.65
2025-11-15T23:25:52.324970;lan/sala1/sensor/temp;23.47
2025-11-15T23:25:53.306402;lan/sala1/sensor/hum;23.72
2025-11-15T23:25:54.232268;lan/sala2/sensor/temp;21.22
2025-11-15T23:25:54.325486;lan/sala1/sensor/temp;24.63
2025-11-15T23:25:56.307252;lan/sala1/sensor/hum;24.41
2025-11-15T23:25:56.325963;lan/sala1/sensor/temp;22.26
2025-11-15T23:25:57.232574;lan/sala2/sensor/temp;21.9
2025-11-15T23:25:59.308442;lan/sala1/sensor/hum;22.5
2025-11-15T23:25:59.326208;lan/sala1/sensor/temp;20.58
2025-11-15T23:26:00.232848;lan/sala2/sensor/temp;20.33
2025-11-15T23:26:00.309486;lan/sala1/sensor/hum;24.91
2025-11-15T23:26:00.327475;lan/sala1/sensor/temp;23.96
2025-11-15T23:26:01.328907;lan/sala1/sensor/temp;23.97
2025-11-15T23:26:02.233129;lan/sala2/sensor/temp;22.3
2025-11-15T23:26:02.309744;lan/sala1/sensor/hum;23.08
2025-11-15T23:26:03.233419;lan/sala2/sensor/temp;20.06
2025-11-15T23:26:03.329575;lan/sala1/sensor/temp;22.15
2025-11-15T23:26:04.310136;lan/sala1/sensor/hum;20.63
2025-11-15T23:26:04.330428;lan/sala1/sensor/temp;23.4
2025-11-15T23:26:05.233686;lan/sala2/sensor/temp;22.81
2025-11-15T23:26:06.330730;lan/sala1/sensor/temp;20.63
2025-11-15T23:26:07.234119;lan/sala2/sensor/temp;24.7
2025-11-15T23:26:07.310734;lan/sala1/sensor/hum;22.07
2025-11-15T23:26:08.331031;lan/sala1/sensor/temp;24.96
2025-11-15T23:26:09.311252;lan/sala1/sensor/hum;23.71
2025-11-15T23:26:10.234919;lan/sala2/sensor/temp;20.58
2025-11-15T23:26:10.315435;lan/sala1/sensor/hum;23.02
2025-11-15T23:26:11.235355;lan/sala2/sensor/temp;22.0
2025-11-15T23:26:11.331377;lan/sala1/sensor/temp;21.45
2025-11-15T23:26:12.332590;lan/sala1/sensor/temp;23.4
2025-11-15T23:26:13.315920;lan/sala1/sensor/hum;23.7
2025-11-15T23:26:14.235825;lan/sala2/sensor/temp;22.11
2025-11-15T23:26:14.316257;lan/sala1/sensor/hum;24.91
2025-11-15T23:26:15.333201;lan/sala1/sensor/temp;23.24
2025-11-15T23:26:16.236076;lan/sala2/sensor/temp;24.0
2025-11-15T23:26:16.317410;lan/sala1/sensor/hum;22.76
2025-11-15T23:26:17.333525;lan/sala1/sensor/temp;20.23
2025-11-15T23:26:18.237240;lan/sala2/sensor/temp;22.87
2025-11-15T23:26:18.318524;lan/sala1/sensor/hum;20.96
2025-11-15T23:26:20.319783;lan/sala1/sensor/hum;21.63
2025-11-15T23:26:20.333943;lan/sala1/sensor/temp;23.16
2025-11-15T23:26:21.237500;lan/sala2/sensor/temp;24.51
2025-11-15T23:26:22.237873;lan/sala2/sensor/temp;22.2
2025-11-15T23:26:22.320706;lan/sala1/sensor/hum;24.6
2025-11-15T23:26:22.334793;lan/sala1/sensor/temp;24.63
2025-11-15T23:26:24.238199;lan/sala2/sensor/temp;24.31
2025-11-15T23:26:25.321981;lan/sala1/sensor/hum;21.68
2025-11-15T23:26:25.335778;lan/sala1/sensor/temp;21.74
2025-11-15T23:26:26.323029;lan/sala1/sensor/hum;23.24
